STATION,STATION_NAME,City,ELEVATION,LATITUDE,LONGITUDE,Date,Year,Month,Day,PRCP,SNWD,SNWDcm,SNOW,SNOWcm,TMAX,TMIN
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-15,1982,2,15,0,305,30.5,0,0,6.7,1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-16,1982,2,16,0,229,22.9,0,0,2.8,0
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-17,1982,2,17,0,178,17.8,0,0,0.6,-2.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-18,1982,2,18,1.8,152,15.2,5,0.5,1.1,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-19,1982,2,19,2.8,178,17.8,28,2.8,1.7,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-20,1982,2,20,0,152,15.2,0,0,3.9,0
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-21,1982,2,21,0.3,102,10.2,5,0.5,3.9,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-22,1982,2,22,0,102,10.2,0,0,3.9,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-23,1982,2,23,0,76,7.6,0,0,3.9,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-24,1982,2,24,3,76,7.6,25,2.5,-1.7,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-25,1982,2,25,0,102,10.2,0,0,-4.4,-15.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-26,1982,2,26,0,102,10.2,0,0,-2.2,-17.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-27,1982,2,27,0,102,10.2,0,0,1.7,-15
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1982-02-28,1982,2,28,0,76,7.6,0,0,0.6,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-01,1983,1,1,0,0,0,0,0,5,-3.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-02,1983,1,2,0,0,0,0,0,2.8,-3.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-03,1983,1,3,0,0,0,0,0,1.1,-8.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-04,1983,1,4,0,0,0,0,0,3.3,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-05,1983,1,5,0,0,0,0,0,2.8,-1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-06,1983,1,6,0,0,0,0,0,6.7,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-07,1983,1,7,0.8,0,0,0,0,6.7,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-08,1983,1,8,0,0,0,0,0,0.6,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-09,1983,1,9,0,0,0,0,0,5.6,-3.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-10,1983,1,10,2.8,0,0,0,0,7.8,3.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-11,1983,1,11,0.3,0,0,0,0,5,-3.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-12,1983,1,12,0,0,0,0,0,-3.3,-7.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-13,1983,1,13,0,0,0,0,0,-0.6,-5
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-14,1983,1,14,0,0,0,0,0,3.9,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-15,1983,1,15,1,0,0,10,1,1.7,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-16,1983,1,16,0,0,0,0,0,-4.4,-12.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-17,1983,1,17,0.8,0,0,8,0.8,-5.6,-12.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-18,1983,1,18,0,0,0,0,0,-7.8,-13.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-19,1983,1,19,0,0,0,0,0,-3.3,-14.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-20,1983,1,20,0,0,0,0,0,-2.2,-11.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-21,1983,1,21,0,0,0,0,0,3.9,-6.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-22,1983,1,22,9.9,0,0,18,1.8,1.7,0
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-23,1983,1,23,0.8,0,0,3,0.3,2.8,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-24,1983,1,24,0,0,0,0,0,2.2,0
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-25,1983,1,25,0,0,0,0,0,2.2,-4.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-26,1983,1,26,0,0,0,0,0,-2.2,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-27,1983,1,27,0,0,0,0,0,-1.1,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-28,1983,1,28,0,0,0,0,0,2.8,-7.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-29,1983,1,29,0,0,0,0,0,2.8,-4.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-30,1983,1,30,5.1,0,0,0,0,4.4,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-01-31,1983,1,31,0,0,0,0,0,1.1,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-01,1983,2,1,0,0,0,0,0,1.1,-1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-02,1983,2,2,8.9,0,0,0,0,11.1,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-03,1983,2,3,1.8,0,0,15,1.5,4.4,-3.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-04,1983,2,4,0,25,2.5,0,0,-2.2,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-05,1983,2,5,0,25,2.5,0,0,-3.9,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-06,1983,2,6,2.5,0,0,33,3.3,-0.6,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-07,1983,2,7,1,51,5.1,8,0.8,0,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-08,1983,2,8,0,25,2.5,0,0,-1.7,-6.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-09,1983,2,9,0,0,0,0,0,-1.7,-6.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-10,1983,2,10,0,0,0,0,0,-1.7,-10
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-11,1983,2,11,0,0,0,0,0,-2.8,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-12,1983,2,12,0,0,0,0,0,0.6,-10.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-13,1983,2,13,0,0,0,0,0,1.7,-11.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-14,1983,2,14,0,0,0,0,0,6.1,-7.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-15,1983,2,15,0,0,0,0,0,3.9,1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-16,1983,2,16,0.8,0,0,0,0,7.8,1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-17,1983,2,17,0.3,0,0,0,0,5,2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-18,1983,2,18,0.5,0,0,5,0.5,5,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-19,1983,2,19,4.1,25,2.5,33,3.3,11.7,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-20,1983,2,20,0,0,0,0,0,15,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-21,1983,2,21,0,0,0,0,0,10.6,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-22,1983,2,22,2,0,0,0,0,8.3,0
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-23,1983,2,23,0,0,0,0,0,7.8,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-24,1983,2,24,0,0,0,3,0.3,3.9,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-25,1983,2,25,0.8,25,2.5,13,1.3,-1.1,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-26,1983,2,26,0,0,0,0,0,3.3,-8.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-27,1983,2,27,0,0,0,0,0,8.3,-6.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1983-02-28,1983,2,28,0,0,0,0,0,12.8,-3.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-01,1984,1,1,1,152,15.2,10,1,-1.7,-6.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-02,1984,1,2,0,127,12.7,0,0,-2.2,-3.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-03,1984,1,3,0,102,10.2,0,0,-0.6,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-04,1984,1,4,0,102,10.2,0,0,3.9,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-05,1984,1,5,0.5,51,5.1,10,1,2.2,-5
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-06,1984,1,6,0,51,5.1,0,0,2.8,-6.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-07,1984,1,7,0,51,5.1,0,0,-5.6,-13.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-08,1984,1,8,0,25,2.5,0,0,-0.6,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-09,1984,1,9,6.9,25,2.5,102,10.2,-6.1,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-10,1984,1,10,0,127,12.7,0,0,-6.1,-18.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-11,1984,1,11,0,127,12.7,0,0,-7.8,-22.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-12,1984,1,12,0,127,12.7,0,0,-8.9,-16.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-13,1984,1,13,0.5,102,10.2,10,1,-3.9,-8.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-14,1984,1,14,0.8,102,10.2,18,1.8,-5,-12.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-15,1984,1,15,0,102,10.2,0,0,-7.8,-21.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-16,1984,1,16,0,76,7.6,0,0,-7.2,-21.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-17,1984,1,17,0.5,76,7.6,5,0.5,-3.9,-13.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-18,1984,1,18,0.5,76,7.6,10,1,-9.4,-15.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-19,1984,1,19,0,76,7.6,0,0,-13.9,-21.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-20,1984,1,20,0,76,7.6,0,0,-13.3,-20.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-21,1984,1,21,0,76,7.6,0,0,-17.2,-29.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-22,1984,1,22,0,76,7.6,0,0,-8.3,-20.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-23,1984,1,23,0.5,76,7.6,0,0,0.6,-16.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-24,1984,1,24,2.5,76,7.6,10,1,2.2,-0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-25,1984,1,25,0,51,5.1,0,0,4.4,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-26,1984,1,26,0,51,5.1,0,0,3.3,-1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-27,1984,1,27,0,25,2.5,0,0,2.2,-11.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-28,1984,1,28,1,25,2.5,8,0.8,-0.6,-16.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-29,1984,1,29,1.3,51,5.1,15,1.5,1.1,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-30,1984,1,30,3.8,25,2.5,53,5.3,-1.1,-6.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-01-31,1984,1,31,0,76,7.6,0,0,-5,-16.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-01,1984,2,1,0,76,7.6,0,0,-1.7,-17.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-02,1984,2,2,0.3,76,7.6,0,0,6.1,-12.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-03,1984,2,3,2,25,2.5,0,0,6.1,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-04,1984,2,4,2.8,25,2.5,43,4.3,2.8,-1.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-05,1984,2,5,0,0,0,0,0,-0.6,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-06,1984,2,6,0.3,0,0,3,0.3,-7.2,-11.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-07,1984,2,7,0,0,0,0,0,-5,-11.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-08,1984,2,8,0,0,0,0,0,-1.7,-10
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-09,1984,2,9,0,0,0,0,0,4.4,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-10,1984,2,10,7.6,0,0,0,0,6.7,-5
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-11,1984,2,11,0,0,0,0,0,4.4,1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-12,1984,2,12,0,0,0,0,0,13.9,1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-13,1984,2,13,4.6,0,0,0,0,13.9,6.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-14,1984,2,14,0,0,0,0,0,12.2,0
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-15,1984,2,15,0,0,0,0,0,11.7,-2.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-16,1984,2,16,0,0,0,0,0,7.2,-1.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-17,1984,2,17,2,0,0,0,0,7.8,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-18,1984,2,18,0.5,0,0,0,0,7.2,3.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-19,1984,2,19,0,0,0,0,0,11.1,3.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-20,1984,2,20,0,0,0,0,0,7.8,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-21,1984,2,21,0,0,0,0,0,5,-2.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-22,1984,2,22,0,0,0,0,0,13.9,-2.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-23,1984,2,23,0,0,0,0,0,17.8,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-24,1984,2,24,0,0,0,0,0,8.9,0.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-25,1984,2,25,0,0,0,0,0,2.8,-5
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-26,1984,2,26,0,0,0,0,0,2.2,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-27,1984,2,27,10.2,0,0,132,13.2,-1.7,-6.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-28,1984,2,28,3,152,15.2,43,4.3,-2.8,-5.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1984-02-29,1984,2,29,0,178,17.8,0,0,-2.8,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-01,1985,1,1,31.5,0,0,0,0,2.8,-4.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-02,1985,1,2,0,0,0,0,0,-1.7,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-03,1985,1,3,0,0,0,0,0,-2.2,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-04,1985,1,4,0,0,0,0,0,2.8,-11.1
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-05,1985,1,5,0,0,0,0,0,1.7,-3.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-06,1985,1,6,0,0,0,0,0,1.7,-2.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-07,1985,1,7,1.3,0,0,13,1.3,2.2,-2.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-08,1985,1,8,0,0,0,0,0,-2.8,-12.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-09,1985,1,9,0,0,0,0,0,-5,-15
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-10,1985,1,10,4.8,0,0,48,4.8,-4.4,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-11,1985,1,11,1,51,5.1,10,1,-3.9,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-12,1985,1,12,0,51,5.1,0,0,0,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-13,1985,1,13,0,25,2.5,0,0,-2.8,-9.4
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-14,1985,1,14,0.3,25,2.5,5,0.5,-0.6,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-15,1985,1,15,0,25,2.5,0,0,-7.2,-17.8
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-16,1985,1,16,3,25,2.5,51,5.1,-5.6,-18.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-17,1985,1,17,5.3,152,15.2,86,8.6,-1.7,-7.2
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-18,1985,1,18,4.1,152,15.2,94,9.4,-4.4,-10
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-19,1985,1,19,1,203,20.3,20,2,-5,-16.7
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-20,1985,1,20,0,178,17.8,0,0,-16.7,-25.6
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-21,1985,1,21,0.8,152,15.2,18,1.8,-6.7,-23.9
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-22,1985,1,22,0,127,12.7,0,0,-2.8,-8.3
GHCND:USW00094847,DETROIT METROPOLITAN AIRPORT MI US,Detroit,192.9,42.23333,-83.33333,1985-01-23,1985,1,23,0,127,12.7,0,0,-4.4,-7.2
